id;nombre;ciudad;pais;confianza;precio_noche_propuesto;plazas_propuestas;servicios_propuestos;fuentes;aplicado
9dca4d25-766c-499f-9cb9-786d9c12558e;Camping Municipal de Altura;Altura;España;alta;;336;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://alturaturismo.es/planifica/donde-dormir/camping-municipal/ https://www.turismodecastellon.com/es/informacion-practica/alojamiento/show/124009 https://www.comunitatvalenciana.com/va/castello-castellon/altura/allotjaments/campings/camping-municipal;SI
47ffb7b7-55ca-4d01-9750-608a04701a66;Camping Montseny - Masia Can Cervera;Montseny;España;alta;;50;"agua,electricidad,wifi,duchas,wc,lavanderia";https://cancervera.com/serveis/ https://cancervera.com/camping/ https://www.montseny.cat/turisme/menjar-i-dormir/camping-can-cervera.html;SI
11807278-294c-4b6b-8031-e21b058754c0;Càmping Montserrat;Sant Salvador de Guardiola;España;alta;16;;"electricidad,wifi,duchas,wc,lavanderia";https://campingmontserrat.cat/ https://campingmontserrat.cat/index.php/about/ https://campingmontserrat.cat/wp-content/uploads/2026/03/TARIFAS-CAMPING-MONTSERRAT_2026.pdf;SI
8901fd9d-186a-4426-b9a3-d843e05473df;Camping Naturista Sierra Natura;Navalón;España;alta;26.5;234;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.sierranatura.com/alojamientos/ https://www.comunitatvalenciana.com/es/valencia/enguera/alojamientos/campings/sierra-natura https://www.campercontact.com/en/spain/la-canal-de-navarres/enguera/109988/sierra-natura;SI
1c514318-b27a-416a-bf60-92e88e634575;Camping Natura;Rugat;España;alta;;350;"agua,electricidad,vaciado_aguas_negras,wifi,lavanderia,restaurante,zona_mascotas";https://campingnatura.com/el-camping/ https://campingnatura.com/tarifas-acampadas/ https://turisme.dival.es/alojamiento/camping-natura/;SI
95387201-bc0f-4627-b780-ef6e1e2da618;Camping Nàutic Almata;Castelló d'Empúries;España;alta;33.2;;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://almata.com/es/el-camping https://almata.com/es/servicios/bares-y-restaurantes https://park4night.com/es/place/27269;SI
f20b90fc-fc4b-4d61-bcfa-f96f084e12aa;Càmping Nàutic;L'Ametlla de Mar;España;alta;;;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.campingnautic.com/servicios/ https://www.campingnautic.com/tarifas/ https://www.campingnautic.com/wp-content/uploads/2026/07/mapa_camping_nautic_color_25_A4_NOU-3.pdf;SI
6c055988-b9e9-41c4-9371-4ea045cd8d14;Camping Yelloh Village Alfacs;Alcanar;España;alta;28.32;83;"agua,electricidad,vaciado_aguas_negras,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.alfacs.com/es https://www.alfacs.com/ca/serveis https://www.campercontact.com/en/spain/catalonia/alcanar/58686/camping-alfacs;SI
b3ecc676-b28e-4ff5-8295-b0d0d6d9d898;Camping vilanova;;España;alta;;655;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.vilanovapark.com/faq/ https://www.vilanovapark.com/ca/ https://barcelonacampings.es/es/campings/vilanova-park/;SI
8e25cdd9-2a3d-4665-8537-c4a497018c99;Hecu Camping;Tuéjar;España;alta;;580;"agua,electricidad,vaciado_aguas_grises,duchas,wc,lavanderia,restaurante,supermercado";https://campinghecu.es/ https://campinghecu.es/tarifas/ https://www.comunitatvalenciana.com/es/valencia/tuejar/alojamientos/campings/hecu-camping;SI
9e8f70d8-f9a4-4597-a949-6f4e4a02f664;Creixell Camping & Family Resort;Creixell;España;alta;25;400;"agua,electricidad,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://www.campingcreixell.com/ https://www.campingcreixell.com/servicios.html https://www.campingcreixell.com/parcelas.html;SI
1bf86072-7879-4e66-b55d-87b2c1a84e54;Devesa Gardens Camping & Resort;València;España;alta;;488;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.comunitatvalenciana.com/es/valencia/valencia/alojamientos/campings/devesa-gardens-2 https://www.samay.com/es/devesa-gardens/alojamientos/parcelas/ https://www.campercontact.com/fr/espagne/communaute-valencienne/valence/50415/camping-devesa-gardens;SI
e8e51d0c-b1ab-43cc-a960-44ad303e3f3c;Kampaoh Cambrils;Cambrils;España;alta;;450;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://es.kampaoh.com/cambrils-playa-de-tarragona-catalunya-costa-dorada/ https://campingcambrilscaban.com/parcelas/parcela-superior-autocaravana/ https://campingcambrilscaban.com/todo-lo-que-necesitas-saber-antes-de-reservar-tu-parcela-en-cambrils/;SI
af7ed19f-a01e-4515-acd3-a231ad65e703;Kampaoh KikoPark Rural;Valencia;España;alta;;425;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://kikoparkrural.com/en/room/pitches/ https://kikoparkrural.com/instalaciones/ https://www.comunitatvalenciana.com/es/valencia/villargordo-del-cabriel/alojamientos/campings/kiko-park-rural-1;SI
a81d266c-04c8-4720-82b3-c4b447d0c2bc;La Siesta Salou Resort & Camping;Salou;España;alta;98;123;"agua,electricidad,vaciado_aguas_negras,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.camping-lasiesta.com/alojamientos/camping/parcelas/ https://park4night.com/es/place/224 https://www.visitsalou.eu/en/plan-your-trip/find-out-more/download-tourist-guides/guia-allotjament-2025;SI
0ecc4c79-edad-4a0f-8834-80c3dcec3e4b;Kampaoh L'almadrava;;España;alta;;18;"electricidad,vaciado_aguas_negras,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://es.kampaoh.com/kampaoh-lalmadrava-costa-dorada-tarragona/ https://www.pitchup.com/es/campsites/spain/cataluna/tarragona/lametlla-de-mar/kampaoh-lalmadrava/ https://es.planetofhotels.com/espana/platja-de-lalmadrava/kampaoh-lalmadrava-costa-dorada;SI
db801a89-a2e4-44ac-ada9-b718354e4cf2;Los Olivos de Xivert - Camping Natura Park;Alcalà de Xivert;España;alta;;331;"agua,electricidad,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://www.comunitatvalenciana.com/es/castello-castellon/alcala-de-xivert-alcossebre/alojamientos/campings/los-olivos-camping-park https://www.areasac.es/alcala-de-xivert/castellon/alcala-de-xivert_8247_1_ap.html https://www.camping.info/es/camping/los-olivos-camping-park;SI
e2c79978-217c-41a6-8f98-d7146c3d2313;Las Palmeras Camping & Bungalow Tarragona;Tarragona;España;alta;;780;"electricidad,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.laspalmeras.com/instalaciones/servicios/ https://www.laspalmeras.com/gastronomia-camping/ https://www.campingdirect.com/es/reservas-parcela-mobilhome/tarragone/camping-tarragona/camping-las-palmeras;SI
19dd5dc8-89c3-405b-a2bc-b2dbb32d8a27;Sangulí Camping & Resort;Salou;España;alta;;;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.sanguli.es/es/descubre-sanguli/servicios/ https://www.sangulisalou.com/es/descubre-sanguli/prepara-tu-viaje/ https://www.sanguli.es/es/faqs/;SI
9a9c19f2-3246-4232-8b72-4e2e985889f1;Puigcercós Camping;Borredà;España;alta;12;;"agua,electricidad,vaciado_aguas_negras,wifi,duchas,wc,lavanderia,restaurante,zona_mascotas";https://www.campingpuigcercos.com/tarifas/ https://www.campingpuigcercos.com/ https://www.pitchup.com/es/campsites/spain/cataluna/barcelona/borreda/camping-puigcercos/;SI
5132d37d-c86d-4a17-95b4-d145906c3b1a;TAIGA Delta de l'Ebre;L'Ampolla;España;alta;45.32;190;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://www.taigaresorts.com/taiga-delta-de-lebre.html https://www.campercontact.com/en/spain/catalonia/lampolla/54843/camping-taiga-delta-de-lebre https://www.park4night.com/en/place/35776;SI
bb0a9aef-3f6a-4b55-bfba-a838d0b0a2b2;Tot Càmping Canet;Canet de Mar;España;baja;;;;https://www.canetdemar.cat/fitxes.php?categoria=890 https://www.totcampingcanet.com/fr/entreprise-2.aspx;NO
2374830d-2d4e-4ff9-bd2f-0821cb39d3fa;TAIGA Bassegoda Park;Bassegoda;España;alta;35.98;120;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.taigaresorts.com/taiga-bassegoda-park.html https://www.campercontact.com/en/spain/catalonia/albanya/155797/camping-bassegoda-park https://www.campingfrance.com/es/busque-su-camping/catalogne/gerone/albanya/bassegoda-park;SI
79fc2a3b-ad7b-4620-8427-8d0555ea7aa7;Playa Montroig Camping Resort;Mont-roig del Camp;España;alta;26;;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.playamontroig.com/camping-resort/more-services https://www.campercontact.com/en/spain/catalonia/mont-roig-del-camp/58714/playa-montroig-camping-resort https://www.campingcard.es/espana/cataluna/tarragona/montroig/playa-montroig-camping-resort-106770/;SI
28d389fa-81aa-4077-8c0a-ba046bc75639;Yelloh! Village Camping Mas Sant Josep;Santa Cristina d'Aro;España;alta;;483;"agua,electricidad,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://www.yellohvillage.es/camping/mas_sant_josep https://www.yellohvillage.es/camping/mas_sant_josep/nuestros_servicios https://www.yellohvillage.es/camping/mas_sant_josep/nuestras_parcelas_de_camping/122151;SI
e6513036-f520-44e5-8cbf-1126e8af2cca;Vall D'Or Càmping & Beach;Platja d'Aro;España;alta;;462;"agua,electricidad,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://campingvalldor.es/es/el-camping-2/ https://campingvalldor.es/es/servicios/ https://www.campingdirect.com/es/reservas-parcela-mobilhome/gerone/camping-platja-d-aro/camping-vall-d-or;SI
c9a2e1fe-b15f-4a06-9cb8-0a56129ad9a8;Camping Nova Forest Montseny;Montseny;España;alta;;31;"agua,electricidad,vaciado_aguas_negras,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://novaforest.es/ https://novaforest.es/en/ https://park4night.com/en/place/248821;SI
6fb543e1-61bf-4087-bfb3-f668ae84ee54;Camping Nice Camps - Lloret de Mar;Lloret de Mar;España;alta;33;624;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://nicecamps.es/es/lloret-de-mar https://park4night.com/es/place/218364 https://mundocampista.com/camping/santaelena/;SI
00b73bd0-985a-4d30-891e-a82de276ee9e;Càmping Oasis;Santa Susanna;España;alta;;918;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://campingoasis.es/ https://barcelonacampings.es/es/campings/oasis/ https://www.vayacamping.net/camping/oasis;SI
5a1e4b5f-a616-47a9-86f1-c0e1b315561e;CAMPING OLÉ;Oliva;España;alta;;1178;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,duchas,wc,lavanderia,restaurante,supermercado";https://www.comunitatvalenciana.com/es/valencia/oliva/allotjaments/campings/ole https://camping-ole.com/de/tarifas https://www.campercontact.com/en/espana/la-safor/oliva/57946/camping-ole;SI
e3585eee-00e3-4c17-ba39-918db6a9461a;Camping Osor Nature;Osor;España;alta;;150;"electricidad,wifi,lavanderia,restaurante";https://www.catalunya.com/es/continguts/allotjaments/resort-guilleries-17-13004-79 https://www.centraldereservas.com/hoteles/espana/cataluna/girona/osor/camping-guilleries https://campio.no/es/campsite/camping-resort-guilleries;SI
ad2f1506-ad23-4ab0-ba70-4e4deb65b2ff;Camping Orangeraie;Cálig;España;alta;;1239;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.campingorangeraie.com/ https://www.campingorangeraie.com/ubicacion-emplazamiento-calig/ https://www.campingorangeraie.com/camping-familiar-calig/;SI
5d732bee-c3a3-45b1-b3ee-8cf2bef7dd24;Camping Pepe · Playa de Oliva;Oliva;España;alta;;687;"agua,electricidad,vaciado_aguas_negras,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://campingpepe.com/ https://campingpepe.com/wp-content/uploads/2026/03/tarifas-acampada-03-2026.pdf https://www.comunitatvalenciana.com/es/valencia/oliva/alojamientos/campings/oliva-pepe;SI
e1013cea-ffb9-4995-b15b-eb266f6588bf;Camping Pirinenc;Campdevànol;España;alta;19.5;153;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://campingpirinenc.com/es/tarifas/ https://park4night.com/es/place/23199 https://campingnavigator.com/es/campings-espana/cataluna-interior/pirinenc;SI
a86ffa7b-8200-47a5-bf2f-cfa53496b646;Camping Pirineus;;España;alta;;;"agua,electricidad,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.pirineusguils.com/es/ https://campingsingirona.com/es/campings/camping-pirineus/ https://www.camping.es/espana/cataluna/camping-pirineus-cn1n3r53p240c13134s4340;SI
c78767fb-1d7c-4b10-85b8-98852275eced;Camping Platja Vilanova;Vilanova i la Geltrú;España;alta;28.02;;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://www.campingplatjavilanova.com/parcelas/ https://www.campercontact.com/en/spain/catalonia/vilanova-i-la-geltru/159412/platja-vilanova https://www.vilanova.cat/doc/doc_71994425.pdf;SI
e6d27633-353b-4c05-b4ec-2340ef02a2ee;Camping Playa Tropicana Castellón;Alcocéber;España;alta;;930;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.campingplayatropicana.com/alojamiento/ https://www.campingplayatropicana.com/instalaciones/ https://www.campingplayatropicana.com/wp-content/uploads/2025/10/Parcelas.pdf;SI
75816214-4c2f-493b-abdd-5621150fff1e;Camping Playa y Fiesta;;España;alta;;268;"agua,electricidad,duchas,wc,restaurante,supermercado";https://www.campingplayayfiesta.com/es/camping-tarragona https://www.campingplayayfiesta.com/es/condiciones-compra https://www.campingplayayfiesta.com/es/reglamento-camping;SI
74b824cb-3fe7-43b5-a4f3-75c5d9596f8d;Camping Playa Bara;Roda de Berà;España;alta;;;"agua,electricidad,vaciado_aguas_negras,wifi,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://www.playabara.es/instalaciones/ https://www.playabara.es/restaurantes-y-bares/ https://www.playabara.es/wp-content/uploads/2025/10/REGLAMENTO-GENERAL-PLAYA-BARA.pdf;SI
9339e1bc-1bb1-408d-991e-f3e3040e5908;Camping Prades Park;Prades;España;alta;;80;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.campingprades.com/es/parcelas-camping-prades/ https://www.campingprades.com/es/servicios/ https://www.campingprades.com/es/servicios/edificio-de-servicios/;SI
0af39dad-56d3-4aac-b357-0bfe41c23f4c;Camping Port Massaluca;La Pobla de Massaluca;España;alta;;18;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://portmassaluca.com/camping-bungalows/instalaciones/ https://portmassaluca.com/alojamientos/parcelas/parcelas-de-acampada/ https://portmassaluca.com/terminos-y-condiciones/;SI
ba691c85-ac24-4bc5-9847-93c9551b4884;Camping Puigsagordi;Centelles;España;alta;;300;"agua,electricidad,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.campingpuigsagordi.com/es/inici-espanol/ https://osonaturisme.cat/activitat/puigsagordi/ https://www.buscatucamping.com/datos-de-camping/espana/cataluna/barcelona/camping-puigsagordi;SI
4f8cadc3-88d2-4e73-a287-31b7acce10a8;Camping Puig-Reig Nature;;España;alta;;;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante";https://www.campingpuigreig.com/coneix-el-camping https://www.campingpuigreig.com/tarifes https://park4night.com/es/place/592778;SI
d99bd08f-15d9-4b6b-a8b8-19f5d98e8fd6;Camping Puzol - Camping Playa;Puçol;España;alta;29;388;"agua,electricidad,vaciado_aguas_negras,wifi,duchas,lavanderia,restaurante,supermercado";https://www.campingpuzol.com/ https://www.comunitatvalenciana.com/es/valencia/pucol/alojamientos/campings/puzol https://campingnavigator.com/es/campings-espana/valencia/puzol;SI
a4403d8b-1258-4e70-a4ed-e1416f145b7a;Camping Resort Els Pins;Malgrat de Mar;España;alta;48;220;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,restaurante,supermercado";https://campingelspins.es/ https://campingelspins.es/ca/allotjaments/parcel%C2%B7les/ https://www.campercontact.com/es/espana/cataluna/malgrat-de-mar/59033/camping-resort-els-pins;SI
41593480-2275-42a5-952b-aa20ef0dd482;Camping Resort & Bungalow Park Mas Patoxas;Pals;España;alta;29;;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://www.campingmaspatoxas.com/es/faqs https://www.campingmaspatoxas.com/es/servicios https://www.campercontact.com/nl/spanje/catalonie/pals/58974/camping-mas-patoxas;SI
d0f493e5-c623-4d30-99e0-dabee2507462;Camping RIDAURA;Llagostera;España;alta;24.32;201;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.campingridaura.com/es/ https://www.campingridaura.com/es/alojamiento/parcelas/ https://www.campercontact.com/es/espana/cataluna/llagostera/59037/camping-ridaura;SI
3d9caf93-7e7f-4021-8ce9-aa46e1c9975b;CAMPING RIEMBAU;Platja d'Aro;España;alta;23.7;1200;"agua,electricidad,vaciado_aguas_grises,wifi,wc,lavanderia,restaurante,supermercado";https://riembau.com/es/sobre-nosotros/ https://riembau.com/es/alojamientos/parcelas/ https://www.campingdirect.com/es/reservas-parcela-mobilhome/gerone/camping-platja-d-aro/camping-riembau;SI
17dd37f0-19a3-4dd2-adb6-7ebe54b034de;Camping Roquetes (PRIVADO);Barcelona;España;alta;;100;;https://campingroquetes.es/wp-content/uploads/2018/11/P_Privacidad_Camping_Roquetes_v1.pdf https://do.diba.cat/data/ds/establiments/graella?municipis=08294&sort_field=annex&sort_ord=asc;SI
294a67f6-548c-41b8-9764-030647ea961d;CAMPING ROCA GROSSA & BUNGALOW;Calella;España;alta;37;280;"agua,electricidad,vaciado_aguas_negras,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.rocagrossa.com/servicios-e-instalaciones/ https://www.rocagrossa.com/el-camping/faqs/ https://www.campercontact.com/es/espana/cataluna/calella/58964/camping-roca-grossa?adults=2&boundingBox=%7B%22north%22%3A41.753042%2C%22west%22%3A2.618198%2C%22south%22%3A41.473515%2C%22east%22%3A2.688922%7D&children=0&endDate=2026-05-06&name=Calella%2C+Espa%C3%B1a&pets=0&startDate=2026-05-05;SI
4afa4d3c-f7d7-4d2e-9390-a2051ba5fee9;Camping San Pascual;Sueca;España;alta;10;472;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://campingsanpascual.es/ https://www.comunitatvalenciana.com/es/valencia/sueca/alojamientos/campings/san-pascual https://park4night.com/es/place/48117;SI
172b9347-2cba-4a5b-9580-1524ce3e1384;Camping Santa Eulàlia;Altafulla;España;alta;;292;"electricidad,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://campingsantaeulalia.com/instalaciones-y-servicios/ https://campingsantaeulalia.com/tarifas/ https://www.vayacamping.net/camping/santa-eulalia;SI
686e01ad-885d-4cb7-a89d-b6af5f9cfe2b;Camping Santa Marta;València;España;alta;;657;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://www.santamartacamping.com/instalaciones/ https://www.comunitatvalenciana.com/es/valencia/cullera/alojamientos/campings/santa-marta https://visit-cullera.es/guia/camping-santa-marta-1ac/;SI
d1ae818a-872c-4e2f-8832-16d098745fed;Camping Sangulí;Salou;España;alta;;902;"agua,electricidad,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://www.sangulisalou.com/es/descubre-sanguli/servicios/ https://www.sangulisalou.com/es/alojamientos/camping/ https://www.sangulisalou.com/es/faqs/;SI
4e2ec254-e2c6-4fb6-ab94-215231b282d9;Càmping Sènia Botànic Bonavista;Calella;España;alta;;140;"agua,wifi,lavanderia,restaurante";https://seniabonavista.com/ https://barcelonacampings.es/en/campings/bonavista/;SI
51c53b8d-77ae-439a-9f92-516b1897ddbc;Càmping Serrat Roig Avià;Avià;España;alta;25;129;"agua,electricidad,wifi,duchas,wc,lavanderia,restaurante";https://park4night.com/es/place/628960 https://www.catalunya.com/es/continguts/allotjaments/serrat-roig-17-13004-444201 https://www.campercontact.com/es/espana/cataluna/avia/155804/serrat-roig;SI
ed8a64f5-8c86-483a-8152-6b93ff9ed9d4;Camping Sènia Riu;Sant Pere Pescador;España;alta;;;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.campingriu.com/ https://www.senia.es/campings/camping-senia-riu/parcelas https://www.senia.es/images/establecimientos/riu-de-sant-pere-pescador/plano/Camping_Senia_Riu-Map.pdf;SI
7b7c9133-973e-4d2f-8f7a-8667be1ae50c;Càmping Serra de Prades Resort;Vilanova de Prades;España;alta;21.45;199;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://www.capfun.es/camping-espana-catalogne-prades-ES.html https://www.capfun.es/hebergements-siteperso-prades-31-5771-ES.html https://www.campercontact.com/es/espana/cataluna-08-17-25-43/vilanova-de-prades/24731/parking-autocaravana-camping-serra-de-prades.aspx;SI
c4985bf1-d676-4ed6-9330-02f05f091333;Camping Sierra Calderona;Estivella;España;alta;;384;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,duchas,wc,lavanderia,restaurante";https://sierra-calderona.com/parcelas.html https://www.sierra-calderona.com/tarifas-generales.pdf https://www.comunitatvalenciana.com/es/valencia/estivella/alojamientos/campings/sierra-calderona-camping-integral;SI
b54b87e7-f751-42b5-8db4-d2ee5348649d;Càmping Siurana;Siurana;España;alta;;37;"electricidad,wifi,duchas,wc,lavanderia,restaurante";https://www.campingsiurana8.com/home https://www.turismesiurana.org/es/alojamiento/c%C3%A1mping-siurana https://www.buscatucamping.com/datos-de-camping/espana/cataluna/tarragona/camping-siurana;SI
32660905-ada3-4fdd-ad69-cd2595f93119;Càmping Stel;Puigcerdà;España;alta;;320;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://www.camping.info/es/camping/camping-stel-puigcerda https://campingnavigator.com/es/campings-espana/cataluna-interior/stel-puigcerda https://www.stelpuigcerda.com/descarregables/Tarifa_Puigcerda_estiu_2025.pdf;SI
a4462f05-2ed0-4cb0-b48a-b52cdc3cea83;Camping Susen;Saldes;España;alta;31;87;"agua,electricidad,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://campingsusen.com/preus-camping-susen/ https://www.elbergueda.cat/ca/pl230/on-menjar/id79/camping-susen.htm https://campingsusen.com/;SI
c9cf9a23-efc3-41d1-96fa-4611c1d2e80d;Càmping TERRA ALTA;Bot;España;alta;23;30;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://campingterraalta.com/es/contacto/ https://turismebot.cat/en/find-your-accommodation/ https://www.pitchup.com/es/campsites/spain/cataluna/tarragona/bot/camping_terra_alta/;SI
4e229c45-fd21-4086-ae07-06c8f73fed4a;Camping Treumal;Platja d'Aro;España;alta;;500;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.treumal.fr/?lang=ES https://park4night.com/es/place/139333 https://www.camping.info/es/camping/camping-treumal;SI
efb09f2d-4a7d-4cc2-be7c-f405aac860d3;Camping Torre La Sal Maria;La Ribera de Cabanes;España;alta;31.54;375;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.comunitatvalenciana.com/es/castello-castellon/cabanes/alojamientos/campings/camping-torre-la-sal-maria https://campingtorrelasalmaria.com/ https://park4night.com/es/place/64251;SI
a40a6bdf-e1b2-41e2-9a83-c086f1e3255b;Camping Trillas Platja Tamarit;Tamarit;España;alta;;437;"agua,electricidad,vaciado_aguas_negras,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://campingtrillas.com/?page_id=8139 https://campingtrillas.com/?page_id=1189 https://park4night.com/es/place/379748;SI
6d0d60cf-4269-453e-9d04-3d2187a6fd7f;Camping Vall de Merlès;Santa Maria de Merlès;España;alta;12;139;"agua,electricidad,vaciado_aguas_grises,wc,lavanderia,restaurante";https://campingvalldemerles.cat/ https://campingvalldemerles.cat/preus-i-reserves https://turisme.llucanes.cat/visiteu/camping-merles/;SI
2369c4ac-f958-43c7-a70b-43b90e34ff25;Camping Vall de Camprodón;Camprodon;España;alta;;;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://www.valldecamprodon.net/es/camping/zona-autocaravanas/ https://www.valldecamprodon.net/es/instalaciones/otras-instalaciones/ https://www.valldecamprodon.net/es/faq/;SI
e98513e1-b65e-4057-b721-a94d555c0dba;Camping Valencia Sandaya - Puçol - 3 étoiles;Puçol;España;alta;;190;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.sandaya.es/nuestros-campings/valencia https://www.sandaya.es/nuestros-campings/valencia/actividades-y-servicios https://www.comunitatvalenciana.com/es/valencia/pucol/alojamientos/campings/valencia-1;SI
8eadb7c6-fff4-4016-8250-dee3e9c82cd7;Camping Victoria;Barcelona;España;alta;42.98;;"electricidad,vaciado_aguas_negras,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://www.campingvictoria.cat/es/ https://www.pitchup.com/es/campsites/spain/cataluna/barcelona/canet-de-mar/camping-victoria/;SI
3601a9fa-efba-4774-ae77-c52808608b58;Camping Vidrà;Vidrà;España;alta;;106;"electricidad,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.campingvidra.com/ https://www.campingvidra.com/parcelles https://campingsingirona.com/es/campings/camping-vidra/;SI
9bc9406c-9208-4b33-b727-f4d46725c296;Càmping Vilademàger S.L;;España;alta;29.32;30;"agua,electricidad,vaciado_aguas_negras,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.campercontact.com/en/spain/catalonia/la-llacuna/155767/camping-vilademager https://barcelonacampings.es/es/campings/vilademager/ https://park4night.com/es/place/39652;SI
